match_date,competition_name,home_team,home_score,home_elo,home_tries,home_conversion,home_penalty,home_kick,away_team,away_score,away_elo,away_tries,away_conversion,away_penalty,away_kick
2024-08-31,National Provence Championship,Taranaki,22,2528,1,1,5,0,Otago,18,2466,0,0,6,0
2024-08-31,National Provence Championship,Waikato,39,2553,3,3,6,0,Auckland,21,2573,3,3,0,0
2024-08-31,National Provence Championship,Tasman,34,2677,4,4,2,0,Bay of Plenty,15,2524,0,0,5,0
2024-09-01,National Provence Championship,Canterbury,21,2691,3,3,0,0,Wellington,46,2707,4,4,6,0
2024-09-01,National Provence Championship,Manawatu,26,2283,2,2,4,0,Hawke's Bay,38,2583,5,5,1,0
2024-09-04,National Provence Championship,Waikato,34,2557,4,4,2,0,Northland,19,2335,1,1,4,0
2024-09-06,National Provence Championship,Bay of Plenty,68,2530,8,8,4,0,Manawatu,14,2277,2,2,0,0
2024-09-07,Rugby Championship,South Africa,18,3050,0,0,6,0,New Zealand,12,3000,0,0,4,0
2024-09-07,Rugby Championship,Argentina,67,2748,7,7,6,0,Australia,27,2709,3,3,2,0
2024-09-07,Top 14,Bayonne,21,2505,3,3,0,0,Perpignan,19,2510,1,1,4,0
2024-09-07,Top 14,Clermont Auvergne,39,2701,3,3,6,0,Pau,7,2527,1,1,0,0
2024-09-07,Top 14,Castres Olympique,31,2641,4,4,1,0,Racing 92,28,2607,4,4,0,0
2024-09-07,Top 14,Montpellier Herault,22,2603,1,1,5,0,Lyon,26,2657,2,2,4,0
2024-09-07,Top 14,Bordeaux Begles,46,2713,4,4,6,0,Stade Francais Paris,26,2602,2,2,4,0
2024-09-07,National Provence Championship,Wellington,36,2709,3,3,5,0,Southland,12,2201,0,0,4,0
2024-09-07,National Provence Championship,Auckland,36,2580,3,3,5,0,North Harbour,32,2500,2,2,6,0
2024-09-07,National Provence Championship,Otago,16,2459,1,1,3,0,Canterbury,34,2698,4,4,2,0
2024-09-07,National Provence Championship,Hawke's Bay,24,2576,3,3,1,0,Tasman,25,2684,1,1,6,0
2024-09-08,Top 14,La Rochelle,19,2721,1,1,4,0,Toulon,15,2659,0,0,5,0
2024-09-08,Top 14,Vannes,18,2495,0,0,6,0,Stade Toulousain,43,2829,4,4,5,0
2024-09-08,National Provence Championship,Taranaki,25,2538,1,1,6,0,Waikato,19,2547,1,1,4,0
2024-09-08,National Provence Championship,Counties Manukau,25,2369,1,1,6,0,Northland,14,2326,2,2,0,0
2024-09-11,National Provence Championship,Otago,28,2455,4,4,0,0,Wellington,32,2713,2,2,6,0
2024-09-13,National Provence Championship,Southland,29,2200,2,2,5,0,Canterbury,41,2699,5,5,2,0
2024-09-14,Top 14,Toulon,30,2668,3,3,3,0,Castres Olympique,28,2632,4,4,0,0
2024-09-14,Top 14,Stade Francais Paris,34,2609,4,4,2,0,Vannes,31,2489,4,4,1,0
2024-09-14,Top 14,Racing 92,33,2620,3,3,4,0,Clermont Auvergne,20,2688,2,2,2,0
2024-09-14,Top 14,Pau,51,2541,6,6,3,0,Bayonne,29,2491,2,2,5,0
2024-09-14,Top 14,Perpignan,7,2499,1,1,0,0,Montpellier Herault,26,2615,2,2,4,0
2024-09-14,Top 14,Lyon,28,2669,4,4,0,0,Bordeaux Begles,26,2701,2,2,4,0
2024-09-14,URBA Top 12,SIC,27,2679,3,3,2,0,CASI,26,2500,2,2,4,0
2024-09-14,URBA Top 12,Champagnat,25,2389,1,1,6,0,Regatas Bella Vista,32,2377,2,2,6,0
2024-09-14,URBA Top 12,Club Atletico del Rosario,34,2409,4,4,2,0,San Luis,24,2429,3,3,1,0
2024-09-14,URBA Top 12,Newman,40,2719,4,4,4,0,Hindú,7,2623,1,1,0,0
2024-09-14,URBA Top 12,B.A.C.R.C.,22,2425,1,1,5,0,Belgrano AC,21,2585,3,3,0,0
2024-09-14,URBA Top 12,Alumni,39,2611,3,3,6,0,CUBA,24,2519,3,3,1,0
2024-09-14,National Provence Championship,Bay of Plenty,33,2540,3,3,4,0,Taranaki,20,2528,2,2,2,0
2024-09-14,National Provence Championship,North Harbour,58,2506,7,7,3,0,Manawatu,19,2271,1,1,4,0
2024-09-14,National Provence Championship,Waikato,50,2562,5,5,5,0,Hawke's Bay,5,2560,1,0,0,0
2024-09-15,Top 14,Stade Toulousain,35,2836,5,5,0,0,La Rochelle,27,2714,3,3,2,0
2024-09-15,National Provence Championship,Counties Manukau,45,2387,6,6,1,0,Otago,17,2437,2,2,1,0
2024-09-15,National Provence Championship,Tasman,28,2695,4,4,0,0,Wellington,15,2702,0,0,5,0
2024-09-15,National Provence Championship,Northland,17,2322,2,2,1,0,Auckland,24,2584,3,3,1,0
2024-09-18,National Provence Championship,Manawatu,26,2279,2,2,4,0,Southland,21,2192,3,3,0,0
2024-09-20,Premiership Rugby,Bath Rugby,38,2638,5,5,1,0,Northampton Saints,16,2716,1,1,3,0
2024-09-20,Premiership Rugby,Newcastle Falcons,3,2401,0,0,1,0,Bristol Rugby,24,2672,3,3,1,0
2024-09-20,United Rugby Championship,Cardiff Blues,22,2470,1,1,5,0,Zebre,17,2239,2,2,1,0
2024-09-20,United Rugby Championship,Edinburgh,31,2621,4,4,1,0,Leinster,33,2869,3,3,4,0
2024-09-20,National Provence Championship,Hawke's Bay,19,2543,1,1,4,0,Taranaki,63,2545,9,9,0,0
2024-09-21,Rugby Championship,Australia,28,2706,4,4,0,0,New Zealand,31,3003,4,4,1,0
2024-09-21,Rugby Championship,Argentina,29,2765,2,2,5,0,South Africa,28,3033,4,4,0,0
2024-09-21,Premiership Rugby,Exeter Chiefs,14,2657,2,2,0,0,Leicester Tigers,17,2695,2,2,1,0
2024-09-21,Premiership Rugby,Gloucester Rugby,26,2604,2,2,4,0,Saracens,35,2783,5,5,0,0
2024-09-21,Top 14,Montpellier Herault,11,2610,1,0,2,0,Stade Toulousain,20,2840,2,2,2,0
2024-09-21,Top 14,Clermont Auvergne,26,2695,2,2,4,0,Bayonne,10,2484,1,1,1,0
2024-09-21,Top 14,Castres Olympique,27,2638,3,3,2,0,Perpignan,12,2493,0,0,4,0
2024-09-21,Top 14,Vannes,30,2503,3,3,3,0,Lyon,20,2654,2,2,2,0
2024-09-21,Top 14,La Rochelle,49,2722,7,7,0,0,Pau,25,2533,1,1,6,0
2024-09-21,Top 14,Bordeaux Begles,52,2713,7,7,1,0,Racing 92,34,2609,4,4,2,0
2024-09-21,United Rugby Championship,Dragons,23,2333,2,2,3,0,Ospreys,21,2579,3,3,0,0
2024-09-21,United Rugby Championship,Munster,35,2794,5,5,0,0,Connacht,33,2590,3,3,4,0
2024-09-21,United Rugby Championship,Benetton Treviso,20,2499,2,2,2,0,Scarlets,20,2519,2,2,2,0
2024-09-21,United Rugby Championship,Ulster,20,2732,2,2,2,0,Glasgow Warriors,19,2669,1,1,4,0
2024-09-21,URBA Top 12,Belgrano AC,25,2596,1,1,6,0,Alumni,23,2601,2,2,3,0
2024-09-21,URBA Top 12,Hindú,38,2630,5,5,1,0,B.A.C.R.C.,11,2418,1,0,2,0
2024-09-21,URBA Top 12,San Luis,20,2426,2,2,2,0,Newman,32,2723,2,2,6,0
2024-09-21,URBA Top 12,CASI,75,2510,9,9,4,0,Champagnat,33,2379,3,3,4,0
2024-09-21,URBA Top 12,CUBA,12,2513,0,0,4,0,SIC,26,2685,2,2,4,0
2024-09-21,URBA Top 12,Regatas Bella Vista,20,2388,2,2,2,0,Club Atletico del Rosario,10,2398,1,1,1,0
2024-09-21,National Provence Championship,Northland,47,2344,5,5,4,0,North Harbour,24,2484,3,3,1,0
2024-09-21,National Provence Championship,Canterbury,36,2702,3,3,5,0,Counties Manukau,28,2384,4,4,0,0
2024-09-21,National Provence Championship,Wellington,30,2708,3,3,3,0,Bay of Plenty,25,2534,1,1,6,0
2024-09-21,International Test Match,Hungary,12,2363,0,0,4,0,Austria,39,2402,3,3,6,0
2024-09-22,Premiership Rugby,Sale Sharks,12,2731,0,0,4,0,Harlequins,11,2656,1,0,2,0
2024-09-22,Top 14,Stade Francais Paris,10,2601,1,1,1,0,Toulon,14,2677,2,2,0,0
2024-09-22,National Provence Championship,Waikato,25,2556,1,1,6,0,Tasman,27,2701,3,3,2,0
2024-09-22,National Provence Championship,Auckland,27,2586,3,3,2,0,Southland,19,2190,1,1,4,0
2024-09-22,National Provence Championship,Manawatu,10,2270,1,1,1,0,Otago,28,2446,4,4,0,0
2024-09-25,National Provence Championship,Taranaki,31,2553,4,4,1,0,North Harbour,25,2476,1,1,6,0
2024-09-25,International Test Match,Peru,15,2404,0,0,5,0,Venezuela,27,2514,3,3,2,0
2024-09-25,International Test Match,Colombia,136,2513,19,19,1,0,Costa Rica,0,2504,0,0,0,0
2024-09-27,Premiership Rugby,Bristol Rugby,41,2660,5,5,2,0,Gloucester Rugby,44,2616,5,5,3,0
2024-09-27,United Rugby Championship,Glasgow Warriors,42,2676,6,6,0,0,Benetton Treviso,10,2491,1,1,1,0
2024-09-27,United Rugby Championship,Leinster,34,2870,4,4,2,0,Dragons,6,2332,0,0,2,0
2024-09-27,National Provence Championship,Counties Manukau,51,2410,6,6,3,0,Wellington,12,2682,0,0,4,0
2024-09-28,Rugby Championship,New Zealand,33,3008,3,3,4,0,Australia,13,2702,1,1,2,0
2024-09-28,Rugby Championship,South Africa,48,3038,6,6,2,0,Argentina,7,2760,1,1,0,0
2024-09-28,Premiership Rugby,Harlequins,28,2659,4,4,0,0,Newcastle Falcons,14,2397,2,2,0,0
2024-09-28,Premiership Rugby,Saracens,45,2796,6,6,1,0,Sale Sharks,26,2719,2,2,4,0
2024-09-28,Premiership Rugby,Northampton Saints,30,2724,3,3,3,0,Exeter Chiefs,24,2649,3,3,1,0
2024-09-28,Top 14,Perpignan,33,2515,3,3,4,0,Clermont Auvergne,3,2673,0,0,1,0
2024-09-28,Top 14,Bayonne,28,2497,4,4,0,0,Montpellier Herault,27,2597,3,3,2,0
2024-09-28,Top 14,Lyon,40,2663,4,4,4,0,Castres Olympique,38,2628,5,5,1,0
2024-09-28,Top 14,Racing 92,16,2602,1,1,3,0,La Rochelle,17,2729,2,2,1,0
2024-09-28,Top 14,Toulon,54,2685,6,6,4,0,Vannes,19,2495,1,1,4,0
2024-09-28,Top 14,Pau,30,2545,3,3,3,0,Stade Francais Paris,16,2589,1,1,3,0
2024-09-28,United Rugby Championship,Lions,35,2588,5,5,0,0,Ulster,22,2718,1,1,5,0
2024-09-28,United Rugby Championship,Bulls,22,2705,1,1,5,0,Edinburgh,16,2614,1,1,3,0
2024-09-28,United Rugby Championship,Zebre,42,2258,6,6,0,0,Munster,33,2775,3,3,4,0
2024-09-28,United Rugby Championship,Scarlets,15,2507,0,0,5,0,Cardiff Blues,24,2481,3,3,1,0
2024-09-28,United Rugby Championship,Connacht,36,2600,3,3,5,0,Sharks,30,2590,3,3,3,0
2024-09-28,United Rugby Championship,Ospreys,37,2593,4,4,3,0,Stormers,24,2694,3,3,1,0
2024-09-28,URBA Top 12,Alumni,13,2593,1,1,2,0,SIC,20,2692,2,2,2,0
2024-09-28,URBA Top 12,Champagnat,32,2373,2,2,6,0,CUBA,47,2519,5,5,4,0
2024-09-28,URBA Top 12,Newman,33,2705,3,3,4,0,Regatas Bella Vista,37,2406,4,4,3,0
2024-09-28,URBA Top 12,B.A.C.R.C.,32,2428,2,2,6,0,San Luis,27,2416,3,3,2,0
2024-09-28,URBA Top 12,Belgrano AC,42,2606,6,6,0,0,Hindú,27,2619,3,3,2,0
2024-09-28,URBA Top 12,Club Atletico del Rosario,34,2387,4,4,2,0,CASI,59,2521,8,8,1,0
2024-09-28,National Provence Championship,Bay of Plenty,53,2541,5,5,6,0,Northland,13,2336,1,1,2,0
2024-09-28,National Provence Championship,Hawke's Bay,36,2554,3,3,5,0,Auckland,35,2575,5,5,0,0
2024-09-28,National Provence Championship,Otago,47,2470,5,5,4,0,Tasman,31,2677,4,4,1,0
2024-09-28,International Test Match,Moldova,43,2512,4,4,5,0,Turkey,13,2410,1,1,2,0
2024-09-28,International Test Match,Chile,64,2379,7,7,5,0,Paraguay,0,2357,0,0,0,0
2024-09-29,Premiership Rugby,Leicester Tigers,15,2683,0,0,5,0,Bath Rugby,20,2649,2,2,2,0
2024-09-29,Top 14,Stade Toulousain,12,2826,0,0,4,0,Bordeaux Begles,16,2726,1,1,3,0
2024-09-29,National Provence Championship,Southland,14,2187,2,2,0,0,Waikato,38,2559,5,5,1,0
2024-09-29,National Provence Championship,North Harbour,65,2499,8,8,3,0,Canterbury,19,2679,1,1,4,0
2024-09-29,National Provence Championship,Taranaki,33,2556,3,3,4,0,Manawatu,31,2267,4,4,1,0
2024-09-29,International Test Match,Kosovo,10,2483,1,1,1,0,Montenegro,55,2500,7,7,2,0
2024-09-29,International Test Match,Peru,44,2423,5,5,3,0,Costa Rica,0,2486,0,0,0,0
2024-09-29,International Test Match,Venezuela,5,2498,1,0,0,0,Colombia,50,2529,5,5,5,0
2024-10-02,National Provence Championship,Tasman,31,2684,4,4,1,0,Auckland,17,2568,2,2,1,0
2024-10-04,Premiership Rugby,Northampton Saints,33,2732,3,3,4,0,Harlequins,29,2651,2,2,5,0
2024-10-04,Premiership Rugby,Sale Sharks,31,2725,4,4,1,0,Gloucester Rugby,27,2610,3,3,2,0
2024-10-04,United Rugby Championship,Scarlets,23,2499,2,2,3,0,Connacht,24,2608,3,3,1,0
2024-10-04,United Rugby Championship,Cardiff Blues,36,2474,3,3,5,0,Glasgow Warriors,52,2684,7,7,1,0
2024-10-04,National Provence Championship,Northland,28,2330,4,4,0,0,Otago,31,2476,4,4,1,0
2024-10-05,Premiership Rugby,Bath Rugby,26,2639,2,2,4,0,Bristol Rugby,36,2670,3,3,5,0
2024-10-05,Premiership Rugby,Newcastle Falcons,10,2392,1,1,1,0,Leicester Tigers,42,2688,6,6,0,0
2024-10-05,Top 14,Vannes,24,2488,3,3,1,0,Racing 92,27,2609,3,3,2,0
2024-10-05,Top 14,Stade Francais Paris,29,2599,2,2,5,0,Montpellier Herault,20,2587,2,2,2,0
2024-10-05,Top 14,La Rochelle,43,2741,4,4,5,0,Lyon,22,2651,1,1,5,0
2024-10-05,Top 14,Bordeaux Begles,30,2730,3,3,3,0,Bayonne,27,2493,3,3,2,0
2024-10-05,Top 14,Perpignan,11,2526,1,0,2,0,Pau,10,2534,1,1,1,0
2024-10-05,Top 14,Castres Olympique,28,2643,4,4,0,0,Stade Toulousain,23,2812,2,2,3,0
2024-10-05,United Rugby Championship,Lions,55,2604,7,7,2,0,Edinburgh,21,2598,3,3,0,0
2024-10-05,United Rugby Championship,Bulls,47,2720,5,5,4,0,Ulster,21,2702,3,3,0,0
2024-10-05,United Rugby Championship,Benetton Treviso,5,2488,1,0,0,0,Leinster,35,2873,5,5,0,0
2024-10-05,United Rugby Championship,Dragons,30,2328,3,3,3,0,Sharks,33,2594,3,3,4,0
2024-10-05,United Rugby Championship,Munster,23,2782,2,2,3,0,Ospreys,0,2585,0,0,0,0
2024-10-05,United Rugby Championship,Zebre,5,2256,1,0,0,0,Stormers,36,2696,3,3,5,0
2024-10-05,URBA Top 12,San Luis,29,2431,2,2,5,0,Belgrano AC,27,2592,3,3,2,0
2024-10-05,URBA Top 12,Regatas Bella Vista,26,2416,2,2,4,0,B.A.C.R.C.,17,2418,2,2,1,0
2024-10-05,URBA Top 12,CASI,21,2515,3,3,0,0,Newman,24,2710,3,3,1,0
2024-10-05,URBA Top 12,CUBA,50,2528,5,5,5,0,Club Atletico del Rosario,29,2378,2,2,5,0
2024-10-05,URBA Top 12,SIC,55,2696,7,7,2,0,Champagnat,12,2369,0,0,4,0
2024-10-05,URBA Top 12,Hindú,19,2603,1,1,4,0,Alumni,43,2610,4,4,5,0
2024-10-05,National Provence Championship,Manawatu,26,2257,2,2,4,0,Counties Manukau,45,2420,6,6,1,0
2024-10-05,National Provence Championship,Wellington,46,2691,4,4,6,0,Hawke's Bay,28,2545,4,4,0,0
2024-10-05,National Provence Championship,Southland,59,2212,8,8,1,0,North Harbour,35,2474,5,5,0,0
2024-10-05,National Provence Championship,Canterbury,36,2688,3,3,5,0,Waikato,19,2550,1,1,4,0
2024-10-05,International Test Match,Bosnia-Herzegovina,30,2469,3,3,3,0,Montenegro,20,2489,2,2,2,0
2024-10-05,International Test Match,Turkey,49,2427,7,7,0,0,Bulgaria,10,2455,1,1,1,0
2024-10-05,International Test Match,Serbia,3,2458,0,0,1,0,Moldova,31,2526,4,4,1,0
2024-10-05,International Test Match,Malta,43,2601,4,4,5,0,Cyprus,21,2448,3,3,0,0
2024-10-05,International Test Match,Denmark,42,2464,6,6,0,0,Finland,0,2385,0,0,0,0
2024-10-06,Premiership Rugby,Saracens,29,2802,2,2,5,0,Exeter Chiefs,14,2643,2,2,0,0
2024-10-06,Top 14,Clermont Auvergne,19,2683,1,1,4,0,Toulon,18,2675,0,0,6,0
2024-10-06,National Provence Championship,Tasman,29,2670,2,2,5,0,Taranaki,42,2570,6,6,0,0
2024-10-06,National Provence Championship,Auckland,24,2557,3,3,1,0,Bay of Plenty,26,2553,2,2,4,0
2024-10-06,International Test Match,Chile,36,2392,3,3,5,0,Brazil,10,2320,1,1,1,0
2024-10-11,Premiership Rugby,Sale Sharks,43,2729,4,4,5,0,Newcastle Falcons,10,2389,1,1,1,0
2024-10-11,United Rugby Championship,Glasgow Warriors,33,2686,3,3,4,0,Zebre,3,2253,0,0,1,0
2024-10-11,National Provence Championship,Wellington,29,2695,2,2,5,0,Counties Manukau,14,2416,2,2,0,0
2024-10-12,Premiership Rugby,Exeter Chiefs,35,2634,5,5,0,0,Bristol Rugby,40,2680,4,4,4,0
2024-10-12,Premiership Rugby,Gloucester Rugby,31,2595,4,4,1,0,Bath Rugby,55,2654,7,7,2,0
2024-10-12,Premiership Rugby,Leicester Tigers,24,2705,3,3,1,0,Northampton Saints,8,2716,1,0,1,0
2024-10-12,Top 14,Racing 92,22,2626,1,1,5,0,Toulon,6,2657,0,0,2,0
2024-10-12,Top 14,Bayonne,37,2517,4,4,3,0,La Rochelle,7,2717,1,1,0,0
2024-10-12,Top 14,Montpellier Herault,26,2594,2,2,4,0,Vannes,24,2481,3,3,1,0
2024-10-12,Top 14,Pau,33,2547,3,3,4,0,Castres Olympique,26,2631,2,2,4,0
2024-10-12,Top 14,Bordeaux Begles,66,2737,9,9,1,0,Perpignan,12,2519,0,0,4,0
2024-10-12,Top 14,Stade Toulousain,48,2821,6,6,2,0,Clermont Auvergne,14,2674,2,2,0,0
2024-10-12,United Rugby Championship,Benetton Treviso,38,2507,5,5,1,0,Sharks,10,2575,1,1,1,0
2024-10-12,United Rugby Championship,Cardiff Blues,19,2464,1,1,4,0,Scarlets,25,2509,1,1,6,0
2024-10-12,United Rugby Championship,Edinburgh,38,2617,5,5,1,0,Stormers,7,2678,1,1,0,0
2024-10-12,United Rugby Championship,Leinster,26,2880,2,2,4,0,Munster,12,2775,0,0,4,0
2024-10-12,United Rugby Championship,Ospreys,19,2579,1,1,4,0,Bulls,29,2727,2,2,5,0
2024-10-12,United Rugby Championship,Ulster,32,2710,2,2,6,0,Connacht,27,2601,3,3,2,0
2024-10-12,National Provence Championship,Bay of Plenty,19,2562,1,1,4,0,Hawke's Bay,17,2535,2,2,1,0
2024-10-12,National Provence Championship,Taranaki,14,2559,2,2,0,0,Waikato,15,2561,0,0,5,0
2024-10-12,International Test Match,Estonia,0,2346,0,0,0,0,Denmark,105,2475,15,15,0,0
2024-10-12,International Test Match,Slovenia,74,2356,8,8,6,0,Kosovo,10,2463,1,1,1,0
2024-10-13,Premiership Rugby,Harlequins,17,2665,2,2,1,0,Saracens,10,2788,1,1,1,0
2024-10-13,Top 14,Lyon,35,2664,5,5,0,0,Stade Francais Paris,3,2587,0,0,1,0
2024-10-13,United Rugby Championship,Dragons,19,2324,1,1,4,0,Lions,23,2607,2,2,3,0
2024-10-13,National Provence Championship,Tasman,14,2656,2,2,0,0,Canterbury,62,2703,8,8,2,0
2024-10-17,International Test Match,Paraguay,49,2379,7,7,0,0,Colombia,18,2507,0,0,6,0
2024-10-18,Premiership Rugby,Newcastle Falcons,24,2405,3,3,1,0,Exeter Chiefs,18,2618,0,0,6,0
2024-10-18,Premiership Rugby,Northampton Saints,47,2731,5,5,4,0,Sale Sharks,17,2714,2,2,1,0
2024-10-18,United Rugby Championship,Scarlets,23,2524,2,2,3,0,Bulls,22,2712,1,1,5,0
2024-10-18,United Rugby Championship,Ulster,36,2719,3,3,5,0,Ospreys,12,2569,0,0,4,0
2024-10-19,Premiership Rugby,Bristol Rugby,35,2672,5,5,0,0,Saracens,37,2795,4,4,3,0
2024-10-19,Premiership Rugby,Harlequins,24,2655,3,3,1,0,Bath Rugby,26,2664,2,2,4,0
2024-10-19,Top 14,Bayonne,32,2536,2,2,6,0,Racing 92,15,2607,0,0,5,0
2024-10-19,Top 14,Clermont Auvergne,55,2681,7,7,2,0,Vannes,33,2474,3,3,4,0
2024-10-19,Top 14,Castres Olympique,35,2643,5,5,0,0,Stade Francais Paris,13,2574,1,1,2,0
2024-10-19,Top 14,Toulon,30,2665,3,3,3,0,Montpellier Herault,17,2586,2,2,1,0
2024-10-19,Top 14,Perpignan,29,2533,2,2,5,0,Lyon,26,2650,2,2,4,0
2024-10-19,Top 14,Pau,14,2543,2,2,0,0,Stade Toulousain,22,2824,1,1,5,0
2024-10-19,United Rugby Championship,Zebre,9,2251,0,0,3,0,Lions,10,2610,1,1,1,0
2024-10-19,United Rugby Championship,Sharks,28,2587,4,4,0,0,Glasgow Warriors,24,2674,3,3,1,0
2024-10-19,United Rugby Championship,Stormers,34,2690,4,4,2,0,Munster,19,2763,1,1,4,0
2024-10-19,United Rugby Championship,Edinburgh,27,2625,3,3,2,0,Cardiff Blues,8,2456,1,0,1,0
2024-10-19,United Rugby Championship,Connacht,12,2596,0,0,4,0,Leinster,33,2886,3,3,4,0
2024-10-19,United Rugby Championship,Dragons,21,2319,3,3,0,0,Benetton Treviso,31,2512,4,4,1,0
2024-10-19,URBA Top 12,Newman,27,2697,3,3,2,0,Belgrano AC,28,2605,4,4,0,0
2024-10-19,National Provence Championship,Bay of Plenty,32,2576,2,2,6,0,Canterbury,20,2689,2,2,2,0
2024-10-19,National Provence Championship,Wellington,29,2701,2,2,5,0,Waikato,24,2554,3,3,1,0
2024-10-19,International Test Match,Finland,81,2393,9,9,6,0,Norway,10,2230,1,1,1,0
2024-10-20,Premiership Rugby,Leicester Tigers,29,2712,2,2,5,0,Gloucester Rugby,26,2589,2,2,4,0
2024-10-20,Top 14,La Rochelle,32,2727,2,2,6,0,Bordeaux Begles,22,2727,1,1,5,0
2024-10-20,URBA Top 12,SIC,21,2684,3,3,0,0,Alumni,30,2622,3,3,3,0
2024-10-25,Premiership Rugby,Bristol Rugby,31,2684,4,4,1,0,Northampton Saints,23,2719,2,2,3,0
2024-10-25,United Rugby Championship,Scarlets,30,2529,3,3,3,0,Zebre,8,2246,1,0,1,0
2024-10-25,United Rugby Championship,Benetton Treviso,15,2507,0,0,5,0,Bulls,17,2717,2,2,1,0
2024-10-26,Premiership Rugby,Gloucester Rugby,36,2596,3,3,5,0,Newcastle Falcons,7,2397,1,1,0,0
2024-10-26,Premiership Rugby,Bath Rugby,40,2681,4,4,4,0,Sale Sharks,13,2697,1,1,2,0
2024-10-26,Premiership Rugby,Saracens,29,2782,2,2,5,0,Leicester Tigers,32,2724,2,2,6,0
2024-10-26,Top 14,Bordeaux Begles,19,2732,1,1,4,0,Pau,6,2538,0,0,2,0
2024-10-26,Top 14,Lyon,38,2637,5,5,1,0,Bayonne,49,2550,7,7,0,0
2024-10-26,Top 14,Montpellier Herault,16,2606,1,1,3,0,La Rochelle,0,2707,0,0,0,0
2024-10-26,Top 14,Racing 92,30,2615,3,3,3,0,Perpignan,23,2525,2,2,3,0
2024-10-26,Top 14,Vannes,34,2488,4,4,2,0,Castres Olympique,28,2629,4,4,0,0
2024-10-26,Top 14,Stade Francais Paris,36,2593,3,3,5,0,Clermont Auvergne,6,2662,0,0,2,0
2024-10-26,United Rugby Championship,Stormers,17,2679,2,2,1,0,Glasgow Warriors,28,2684,4,4,0,0
2024-10-26,United Rugby Championship,Ospreys,22,2581,1,1,5,0,Edinburgh,13,2614,1,1,2,0
2024-10-26,United Rugby Championship,Sharks,41,2609,5,5,2,0,Munster,24,2741,3,3,1,0
2024-10-26,United Rugby Championship,Leinster,24,2890,3,3,1,0,Lions,6,2605,0,0,2,0
2024-10-26,United Rugby Championship,Connacht,31,2600,4,4,1,0,Dragons,7,2314,1,1,0,0
2024-10-26,United Rugby Championship,Cardiff Blues,21,2472,3,3,0,0,Ulster,19,2703,1,1,4,0
2024-10-26,URBA Top 12,Alumni,20,2631,2,2,2,0,Belgrano AC,17,2596,2,2,1,0
2024-10-26,National Provence Championship,Wellington,23,2707,2,2,3,0,Bay of Plenty,20,2569,2,2,2,0
2024-10-26,International Test Match,Japan,19,2579,1,1,4,0,New Zealand,64,3010,7,7,5,0
2024-10-26,International Test Match,Lithuania,47,2589,5,5,4,0,Luxembourg,20,2486,2,2,2,0
2024-10-26,International Test Match,Sweden,22,2582,1,1,5,0,Czech Republic,16,2630,1,1,3,0
2024-10-26,International Test Match,Norway,19,2224,1,1,4,0,Latvia,36,2484,3,3,5,0
2024-10-26,International Test Match,Slovakia,16,2366,1,1,3,0,Hungary,51,2379,6,6,3,0
2024-10-27,Premiership Rugby,Exeter Chiefs,19,2604,1,1,4,0,Harlequins,36,2668,3,3,5,0
2024-10-27,Top 14,Stade Toulousain,57,2833,6,6,5,0,Toulon,5,2657,1,0,0,0
2024-11-02,Top 14,Clermont Auvergne,32,2673,2,2,6,0,Bordeaux Begles,27,2720,3,3,2,0
2024-11-02,Top 14,Castres Olympique,30,2638,3,3,3,0,Montpellier Herault,26,2597,2,2,4,0
2024-11-02,Top 14,Toulon,21,2666,3,3,0,0,Lyon,10,2628,1,1,1,0
2024-11-02,Top 14,Pau,23,2530,2,2,3,0,Racing 92,33,2623,3,3,4,0
2024-11-02,Top 14,Perpignan,32,2538,2,2,6,0,Vannes,13,2475,1,1,2,0
2024-11-02,Top 14,La Rochelle,35,2716,5,5,0,0,Stade Francais Paris,18,2583,0,0,6,0
2024-11-02,International Test Match,Lithuania,19,2573,1,1,4,0,Sweden,46,2598,4,4,6,0
2024-11-02,International Test Match,Latvia,62,2493,8,8,2,0,Estonia,0,2337,0,0,0,0
2024-11-02,International Test Match,England,22,2865,1,1,5,0,New Zealand,24,3017,3,3,1,0
2024-11-02,International Test Match,Scotland,57,2784,6,6,5,0,Fiji,17,2607,2,2,1,0
2024-11-02,International Test Match,Belgium,48,2398,6,6,2,0,Switzerland,7,2621,1,1,0,0
2024-11-03,Top 14,Bayonne,12,2566,0,0,4,0,Stade Toulousain,8,2816,1,0,1,0
2024-11-05,International Test Match,United Arab Emirates,22,2460,1,1,5,0,Zimbabwe,62,2533,8,8,2,0
2024-11-08,International Test Match,Ireland,13,3016,1,1,2,0,New Zealand,23,3027,2,2,3,0
2024-11-09,International Test Match,Hong Kong,10,2549,1,1,1,0,Brazil,23,2336,2,2,3,0
2024-11-09,International Test Match,Canada,14,2349,2,2,0,0,Chile,44,2406,5,5,3,0
2024-11-09,International Test Match,Spain,33,2500,3,3,4,0,Uruguay,24,2460,3,3,1,0
2024-11-09,International Test Match,Kenya,27,2482,3,3,2,0,Uganda,25,2478,1,1,6,0
2024-11-09,International Test Match,Czech Republic,49,2643,7,7,0,0,Croatia,26,2571,2,2,4,0
2024-11-09,International Test Match,Ukraine,135,2559,18,18,3,0,Slovakia,13,2359,1,1,2,0
2024-11-09,International Test Match,England,37,2851,4,4,3,0,Australia,42,2716,6,6,0,0
